index,Home_Away_BIN,PERIOD,GAME_CLOCK,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,Player_3_PTS_ACC,AVG_DEF_STL,AVG _DEF_BLK,SHOT_CLOCK,T,Y
328,0,3,229,6,24.3,4.1,0.361,0.913043478,0.985507246,16,0,1
329,1,1,329,0,24.6,6.7,0.402,0.913043478,0.985507246,16.2,0,0
330,0,2,205,0,24.3,9.8,0.308,0.913043478,0.985507246,16.5,0,0
331,0,4,218,0,24.6,7.2,0.358,0.913043478,0.985507246,16.7,0,1
332,1,3,82,0,21.8,3.7,0.37,0.913043478,0.985507246,16.7,0,0
333,0,4,38,0,22.2,10.3,0.36,0.913043478,0.985507246,16.8,0,1
334,0,1,612,0,24.2,8.8,0.308,0.913043478,0.985507246,17,0,0
335,1,1,401,0,23.9,7.5,0.376,0.913043478,0.985507246,17.3,0,1
336,1,4,135,0,24.6,10.2,0.414,0.913043478,0.985507246,17.5,0,0
337,1,2,216,7,24.8,7.5,0.352,0.913043478,0.985507246,17.7,0,0
338,1,1,113,0,23.9,6.1,0.339,0.913043478,0.985507246,18,0,1
339,1,3,296,0,25,10.7,0.333,0.913043478,0.985507246,18.1,1,0
340,1,3,34,1,24.8,7.3,0.402,0.913043478,0.985507246,18.3,1,1
341,0,4,21,2,24.6,4.7,0.269,0.913043478,0.985507246,18.8,1,0
342,1,1,587,0,24.9,8.6,0.402,0.913043478,0.985507246,19,1,0
343,1,2,113,0,23.3,9,0.343,0.913043478,0.985507246,19,1,0
344,0,3,573,0,22.9,6.3,0.308,0.913043478,0.985507246,19,1,0
345,1,3,633,1,23.9,6.6,0.308,0.913043478,0.985507246,19,1,0
346,0,2,368,0,24.2,6.2,0.415,0.913043478,0.985507246,19.2,1,1
347,0,2,268,3,22.7,6.5,0.379,0.913043478,0.985507246,19.6,1,0
348,1,3,579,0,23.6,7.1,0.371,0.913043478,0.985507246,20,1,1
349,1,3,405,0,24,8.9,0.315,0.913043478,0.985507246,20.1,1,1
350,0,1,456,0,25.1,8.4,0.36,0.913043478,0.985507246,21,1,0
351,0,4,185,2,23.9,4.9,0.368,0.913043478,0.985507246,21.5,1,0
352,1,1,328,0,23.2,7.9,0.347,0.913043478,0.985507246,21.7,1,1
353,1,4,112,0,24.9,6.4,0.37,0.913043478,0.985507246,21.9,1,0
354,1,4,415,0,22.5,5,0.376,0.913043478,0.985507246,22.6,1,1
355,1,4,374,0,22.1,7.2,0.376,0.913043478,0.985507246,23,1,0
356,1,3,10,0,25.1,6.2,0.281,0.369230769,0.507692308,1.3,0,0
357,0,3,10,0,24.8,4.5,0.339,0.369230769,0.507692308,7,0,0
358,1,2,661,12,24.9,7.3,0.376,0.369230769,0.507692308,7.9,0,1
359,0,2,404,0,24.8,7.8,0.333,0.369230769,0.507692308,8.2,0,0
360,0,1,237,0,22.8,4.7,0.376,0.369230769,0.507692308,9.5,0,0
361,1,4,222,0,22.7,5.8,0,0.369230769,0.507692308,10.1,0,0
362,1,3,112,0,22.7,4.9,0.369,0.369230769,0.507692308,10.4,0,1
363,0,2,193,0,22.9,4.1,0.326,0.369230769,0.507692308,10.9,0,1
364,0,3,193,0,22.3,6,0.209,0.369230769,0.507692308,11,0,0
365,0,4,260,0,24.9,6.4,0.207,0.369230769,0.507692308,11.1,0,0
366,1,4,336,0,21.3,4.3,0.333,0.369230769,0.507692308,11.2,0,1
367,1,2,427,0,23.3,6.5,0.359,0.369230769,0.507692308,11.9,0,0
368,0,3,583,0,25.3,15.6,0.395,0.369230769,0.507692308,18.6,1,0
369,0,2,324,0,24.8,6.7,0.333,0.369230769,0.507692308,14.7,0,0
370,0,4,287,4,24.2,11.4,0.364,0.369230769,0.507692308,15.1,0,0
371,0,1,90,0,24.3,8.4,0.429,0.369230769,0.507692308,15.5,0,0
372,0,1,129,0,23.9,5.1,0.341,0.369230769,0.507692308,15.7,0,0
373,0,4,660,1,24,8.7,0.304,0.369230769,0.507692308,16.6,0,0
374,1,1,157,0,24.7,7.4,0.347,0.369230769,0.507692308,16.7,0,0
375,1,2,322,0,22.9,2.6,0.37,0.369230769,0.507692308,1.4,0,0
376,1,1,99,0,24.3,5,0.327,0.369230769,0.507692308,11.4,0,0
377,0,4,224,0,25.4,4.3,0.364,0.369230769,0.507692308,19.1,1,0
378,1,2,596,0,24.1,7.7,0.387,0.369230769,0.507692308,12.3,0,0
379,1,2,584,0,24.5,7.1,0.393,0.369230769,0.507692308,19.4,1,0
380,1,2,211,0,24.5,5.4,0.376,0.369230769,0.507692308,21.2,1,0
381,0,2,307,0,24.5,9.5,0.364,0.369230769,0.507692308,21.4,1,1
382,0,3,32,3,24.4,5.5,0.358,0.369230769,0.507692308,21.5,1,1
383,0,1,246,0,24,12.5,0.361,1.636363636,0.345454545,0.9,0,1
384,0,1,410,0,23.4,3.8,0.364,1.636363636,0.345454545,1.5,0,0
385,1,4,471,0,26.3,3.4,0.352,1.636363636,0.345454545,1.9,0,0
386,1,1,260,0,25.1,4.8,0.264,1.636363636,0.345454545,2.2,0,0
387,0,1,396,0,24.2,7.3,0.329,1.636363636,0.345454545,2.8,0,1
388,0,4,345,6,26.8,4.3,0.361,1.636363636,0.345454545,3,0,0
389,0,3,667,0,24.9,4.6,0.376,1.636363636,0.345454545,3.1,0,0
390,0,1,8,0,23.1,3.1,0.361,1.636363636,0.345454545,4.6,0,0
391,1,3,302,0,22.6,2.7,0.319,1.636363636,0.345454545,5.6,0,0
392,1,1,247,0,25.1,5.1,0.337,1.636363636,0.345454545,6.1,0,0
393,1,3,503,0,23.7,4.7,0.32,1.636363636,0.345454545,6.2,0,1
394,1,2,519,5,24,4.6,0.339,1.636363636,0.345454545,6.3,0,0
395,0,2,365,0,24.3,12.7,0.361,1.636363636,0.345454545,6.8,0,0
396,0,3,209,0,25.1,10,0.394,1.636363636,0.345454545,7,0,1
397,0,3,470,0,24.1,4.2,0.352,1.636363636,0.345454545,7.8,0,0
398,0,4,407,0,25.4,4.7,0.393,1.636363636,0.345454545,7.8,0,0
399,0,4,320,0,23.4,3.6,0.401,1.636363636,0.345454545,7.9,0,0
400,1,1,528,0,23.2,3.7,0.415,1.636363636,0.345454545,8,0,0
401,1,3,350,0,24.6,6.1,0.398,1.636363636,0.345454545,17.7,0,0
402,0,4,189,17,25.3,4.3,0.327,1.636363636,0.345454545,8.3,0,0
403,0,3,484,0,22.6,4.1,0.472,1.636363636,0.345454545,8.4,0,1
404,1,2,121,0,24.3,6.4,0.401,1.636363636,0.345454545,4,0,0
405,1,4,627,3,25.9,3.1,0.361,1.636363636,0.345454545,8.5,0,0
406,0,1,73,15,25.3,3,0.361,1.636363636,0.345454545,8.5,0,1
407,1,4,207,0,24.8,5.5,0.31,1.636363636,0.345454545,9.3,0,1
408,1,3,578,0,24.3,3.4,0.408,1.636363636,0.345454545,12.4,0,0
409,1,3,389,0,22,4.1,0.408,1.636363636,0.345454545,16.7,0,0
410,1,1,495,0,22.9,4.1,0.32,1.636363636,0.345454545,9.9,0,1
411,1,1,221,0,23.6,3.3,0.43,1.636363636,0.345454545,10,0,0
412,1,3,186,0,24.5,6.6,0.319,1.636363636,0.345454545,10,0,0
413,1,4,341,0,27.3,7.7,0.472,1.636363636,0.345454545,10.1,0,0
414,1,1,379,0,24,7,0.377,1.636363636,0.345454545,10.2,0,0
415,1,4,64,0,24.9,0.8,0.188,1.636363636,0.345454545,10.3,0,0
416,0,4,559,0,22.5,4.1,0.32,1.636363636,0.345454545,10.4,0,0
417,0,2,106,0,23.6,6.5,0.383,1.636363636,0.345454545,10.5,0,0
418,0,1,676,2,26.5,4.9,0.393,1.636363636,0.345454545,10.6,0,1
419,1,1,248,0,24,6,0.409,1.636363636,0.345454545,10.8,0,0
420,1,3,107,0,22.3,5.7,0.328,1.636363636,0.345454545,10.9,0,0
421,0,2,358,0,22.9,2.9,0.356,1.636363636,0.345454545,10.9,0,0
422,0,3,584,0,25,3.1,0.33,1.636363636,0.345454545,11.1,0,0
423,0,1,485,2,20.6,0.1,0.327,1.636363636,0.345454545,11.2,0,0
424,0,4,183,1,24.7,4.8,0.418,1.636363636,0.345454545,11.2,0,1
425,1,4,493,0,22.2,5.1,0.339,1.636363636,0.345454545,11.4,0,1
426,0,2,31,0,23.6,4.5,0.348,1.636363636,0.345454545,11.6,0,0
427,0,2,452,0,21.5,5.5,0.395,1.636363636,0.345454545,11,0,0
428,0,4,311,0,24.9,5.1,0.395,1.636363636,0.345454545,13.8,0,0
429,0,1,691,0,23.4,4.7,0.472,1.636363636,0.345454545,12.1,0,1
430,0,2,149,0,23.1,9.8,0.383,1.636363636,0.345454545,12.1,0,1
431,0,4,436,0,24.8,6.5,0.304,1.636363636,0.345454545,12.4,0,0
432,0,1,239,0,24.3,5.9,0.361,1.636363636,0.345454545,12.4,0,0
433,0,2,132,1,24.9,4.9,0.304,1.636363636,0.345454545,12.5,0,1
434,1,1,68,0,23,3.9,0.188,1.636363636,0.345454545,13,0,0
435,0,3,517,0,25.4,2.1,0.188,1.636363636,0.345454545,13.4,0,0
436,0,4,315,0,24.4,6.6,0.361,1.636363636,0.345454545,13.6,0,0
437,1,4,591,0,24.2,4.9,0.401,1.636363636,0.345454545,13.7,0,0
438,1,1,162,0,24.6,4.9,0.43,1.636363636,0.345454545,13.8,0,1
439,0,2,57,0,25.5,6.4,0.361,1.636363636,0.345454545,13.9,0,0
440,0,4,207,0,24.4,3.2,0.381,1.636363636,0.345454545,14,0,0
441,0,3,548,0,23.1,5.3,0.364,1.636363636,0.345454545,14,0,0
442,0,3,611,0,24.4,4.9,0.188,1.636363636,0.345454545,14.1,0,1
443,0,2,178,2,25.6,5.7,0.329,1.636363636,0.345454545,14.5,0,1
444,1,1,248,0,24.5,4.9,0.349,1.636363636,0.345454545,9.3,0,0
445,0,4,179,0,22,7.5,0.361,1.636363636,0.345454545,15,0,1
446,1,1,76,8,19.1,2.8,0.366,1.636363636,0.345454545,15.6,0,0
447,0,4,551,0,24.9,6.7,0.361,1.636363636,0.345454545,15.9,0,1
448,1,4,652,1,25.4,5.1,0.472,1.636363636,0.345454545,16,0,1
449,0,3,408,0,25,9.7,0.39,1.636363636,0.345454545,16.5,0,1
450,1,2,649,1,24.4,3.4,0.361,1.636363636,0.345454545,16.1,0,1
451,1,1,571,8,24.3,4.1,0.352,1.636363636,0.345454545,16.2,0,0
452,1,3,537,0,23.9,5.6,0.366,1.636363636,0.345454545,16.7,0,0
453,1,1,536,0,22.7,7.7,0.33,1.636363636,0.345454545,15.2,0,0
454,1,1,466,10,25,5.4,0.316,1.636363636,0.345454545,17,0,0
455,0,1,538,0,27.4,4.9,0.356,1.636363636,0.345454545,17.2,0,0
456,1,1,504,0,24.7,11.2,0.366,1.636363636,0.345454545,17.4,0,0
457,0,4,92,1,22.6,8.2,0.393,1.636363636,0.345454545,17.6,0,0
458,0,2,296,1,24.9,3.8,0.318,1.636363636,0.345454545,17.7,0,1
459,1,1,591,8,24.8,4.1,0.38,1.636363636,0.345454545,17.8,0,0
460,0,2,257,0,25.3,11.2,0.304,1.636363636,0.345454545,17.8,0,0
461,0,4,323,5,24.3,2.6,0.366,1.636363636,0.345454545,18.2,1,0
462,1,2,375,2,24.2,3.4,0.361,1.636363636,0.345454545,18.2,1,0
463,1,1,436,1,24.9,6,0.417,1.636363636,0.345454545,18.4,1,1
464,1,2,281,0,25,6.3,0.407,1.636363636,0.345454545,18.4,1,0
465,1,2,351,0,24.5,5.8,0.364,1.636363636,0.345454545,18.6,1,1
466,0,1,448,5,24.7,4.5,0.366,1.636363636,0.345454545,18.6,1,0
467,1,3,189,0,24.7,6.3,0.37,1.636363636,0.345454545,18.8,1,0
468,0,1,205,1,24.2,3.2,0.327,1.636363636,0.345454545,13.6,0,0
469,0,4,593,6,25.2,5,0.361,1.636363636,0.345454545,19.3,1,0
470,1,1,240,0,24.3,5.2,0.394,1.636363636,0.345454545,19.7,1,0
471,1,3,464,2,29.9,4.2,0.363,1.636363636,0.345454545,5,0,0
472,1,1,322,0,23.8,5.1,0.363,1.636363636,0.345454545,8.6,0,1
473,0,3,124,0,22.1,5.8,0.361,1.636363636,0.345454545,21,1,1
474,1,1,620,0,22.8,4.1,0.363,1.636363636,0.345454545,16.6,0,0
475,0,2,382,0,23.6,3.8,0.327,1.636363636,0.345454545,21.9,1,1
476,1,4,36,0,25.6,4.9,0.221,1.636363636,0.345454545,22.3,1,0
477,0,4,387,0,24.7,4.2,0.451,1.636363636,0.345454545,23,1,0
478,1,4,29,1,25.2,2.9,0.394,1.636363636,0.345454545,23,1,1
479,1,4,656,0,25.6,6.2,0,1.025,0.475,2,0,0
480,1,2,512,2,25.5,4.5,0.345,1.025,0.475,2.5,0,0
481,1,3,242,0,25.9,7.6,0.33,1.025,0.475,2.6,0,1
482,1,1,174,7,24.9,4.3,0.401,1.025,0.475,2.6,0,0
483,1,4,8,24,23.8,4.1,0.238,1.025,0.475,3,0,0
484,0,1,250,0,24.7,4.8,0.385,1.025,0.475,3.5,0,0
485,1,1,59,0,24.6,5.5,0.35,1.025,0.475,4.2,0,1
486,0,4,337,6,24.3,4.1,0.366,1.025,0.475,4.4,0,0
487,0,3,11,0,23.1,3.9,0.328,1.025,0.475,4.7,0,1
488,0,2,390,0,23.5,4.1,0.364,1.025,0.475,4.8,0,0
489,0,4,487,2,23.8,4,0.354,1.025,0.475,5,0,1
490,1,1,203,0,25.4,4.8,0.32,1.025,0.475,5.3,0,1
491,0,4,477,0,23,5.6,0.376,1.025,0.475,5.6,0,0
492,1,4,433,0,25.6,7.8,0.401,1.025,0.475,5.9,0,1
493,1,4,549,0,23.3,6.4,0.401,1.025,0.475,6.1,0,1
494,1,4,102,0,23.7,5,0.341,1.025,0.475,6.2,0,0
495,1,1,192,0,24.5,5,0.418,1.025,0.475,6.4,0,1
496,0,3,181,0,24.9,6,0.221,1.025,0.475,7,0,0
497,0,3,680,0,26.2,5.1,0.33,1.025,0.475,7.1,0,0
498,1,3,346,0,25.5,5.1,0.366,1.025,0.475,7.3,0,1
499,1,3,244,0,24.5,5.3,0.364,1.025,0.475,7.8,0,0
500,1,3,153,0,24.8,9,0.221,1.025,0.475,8,0,0
501,0,4,688,0,22.2,11.2,0.375,1.025,0.475,8.1,0,1
502,1,1,229,0,22.2,4.1,0.418,1.025,0.475,8.7,0,1
503,1,3,205,0,25.3,5.4,0.304,1.025,0.475,8.8,0,1
504,0,1,167,0,26.5,5.1,0.394,1.025,0.475,8.9,0,0
505,1,1,135,0,24.1,6,0.308,1.025,0.475,9.2,0,0
506,0,4,522,0,24.2,4,0.333,1.025,0.475,9.7,0,0
507,1,1,211,0,24.1,4.5,0.408,1.025,0.475,15.5,0,1
508,1,1,54,0,23.7,6.9,0.395,1.025,0.475,10,0,1
509,1,4,502,0,24.4,8,0.377,1.025,0.475,6.5,0,1
510,1,3,661,0,21.5,6.6,0.343,1.025,0.475,10.2,0,0
511,1,2,422,0,23,10.2,0.44,1.025,0.475,4.5,0,1
512,0,3,621,0,25.4,6.8,0.325,1.025,0.475,10.6,0,1
513,1,2,638,0,23,5,0.369,1.025,0.475,11,0,0
514,1,3,177,1,22.6,5.3,0.361,1.025,0.475,11.4,0,0
515,1,1,278,0,22.7,6.9,0.304,1.025,0.475,11.8,0,1
516,0,1,80,12,25.4,5,0.366,1.025,0.475,12.4,0,0
517,1,4,185,0,23.4,6.1,0,1.025,0.475,12.7,0,1
518,1,3,337,0,26.3,5.1,0.348,1.025,0.475,12.9,0,0
519,0,1,491,0,22.5,5.9,0.32,1.025,0.475,12.9,0,0
520,0,3,127,0,25,5.6,0.449,1.025,0.475,5.7,0,0
521,1,2,461,0,24.7,6.6,0.341,1.025,0.475,13,0,0
522,0,3,225,0,26.4,6.3,0.449,1.025,0.475,18.3,1,0
523,1,2,595,0,26.1,5.5,0.333,1.025,0.475,13.4,0,0
524,0,2,647,0,25.3,5,0.409,1.025,0.475,14,0,0
525,0,1,291,0,26.3,6.6,0.382,1.025,0.475,14,0,1
526,1,3,523,0,25.1,5.4,0.343,1.025,0.475,14.4,0,0
527,1,4,105,0,24.1,5,0.407,1.025,0.475,14.5,0,0
528,0,2,626,0,24.7,4.1,0.339,1.025,0.475,14.6,0,0
529,1,2,486,1,25.1,4.6,0.393,1.025,0.475,14.6,0,0
530,1,4,223,0,24.3,5.3,0.407,1.025,0.475,14.8,0,0
531,0,1,247,1,25.3,4.6,0.33,1.025,0.475,14.9,0,0
532,0,1,305,0,23.9,6.5,0.362,1.025,0.475,15,0,0
533,0,4,621,0,24.6,5.6,0.36,1.025,0.475,15.2,0,1
534,0,1,251,0,22.2,6.2,0.451,1.025,0.475,17,0,0
535,1,3,270,0,24.5,4.3,0.304,1.025,0.475,17.7,0,0
536,0,2,403,0,25.1,4.5,0.402,1.025,0.475,17.7,0,0
537,0,3,123,2,26.2,6.6,0.342,1.025,0.475,17.8,0,0
538,0,1,436,0,22.8,6,0.33,1.025,0.475,18,0,0
539,1,3,102,0,23.9,6.1,0.379,1.025,0.475,18.5,1,0
540,0,2,638,0,23.5,7.9,0.375,1.025,0.475,18.6,1,1
541,1,2,564,2,23.7,4.9,0.472,1.025,0.475,19,1,1
542,1,1,262,0,24.8,16.4,0.302,1.025,0.475,19,1,0
543,0,2,237,0,22.9,5.2,0.472,1.025,0.475,19.2,1,1
544,0,2,81,0,24,4.3,0.362,1.025,0.475,19.2,1,0
545,0,1,203,0,24.8,13.3,0.424,1.025,0.475,19.6,1,1
546,1,4,308,0,24,15.6,0.407,1.025,0.475,19.9,1,1
547,0,2,540,0,24.2,2.4,0.304,1.025,0.475,20,1,0
548,0,1,143,0,24.8,4.4,0.409,1.025,0.475,20.3,1,1
549,0,3,190,4,30.9,2.8,0.407,1.025,0.475,20.7,1,0
550,0,2,588,0,22.9,3.8,0.363,1.025,0.475,9.9,0,0
551,0,4,541,0,23.5,5.3,0.363,1.025,0.475,11.7,0,0
552,1,4,449,0,24.2,7.2,0.401,1.025,0.475,21.1,1,0
553,0,3,282,0,22.2,4.3,0.38,1.025,0.475,21.8,1,0
554,0,2,645,0,24.7,15.7,0.28,1.025,0.475,22.1,1,1
555,0,2,230,0,23.1,8.5,0.393,0.473684211,0.578947368,7.7,0,1
556,1,3,36,0,23,5.2,0.143,0.473684211,0.578947368,8.5,0,0
557,0,3,556,0,22.2,13.7,0.339,0.473684211,0.578947368,9.1,0,0
558,1,1,539,0,23,4,0.409,0.473684211,0.578947368,10.8,0,0
559,0,2,659,0,25,6,0.31,0.473684211,0.578947368,11,0,0
560,1,4,49,0,24,13.1,0.382,0.473684211,0.578947368,11,0,1
561,1,3,613,0,23.8,4.8,0.303,0.473684211,0.578947368,11.6,0,0
562,1,2,20,0,24.1,12.8,0.376,0.473684211,0.578947368,12.8,0,0
563,1,2,368,0,24.5,6.3,0.37,0.473684211,0.578947368,13.4,0,1
564,0,4,519,0,24.4,4.9,0.378,0.473684211,0.578947368,13.9,0,0
565,1,1,503,0,24.5,8.4,0,0.473684211,0.578947368,14,0,1
566,0,3,378,4,27.4,6.1,0.339,0.473684211,0.578947368,15,0,0
567,1,2,423,0,22.7,21.1,0.376,0.473684211,0.578947368,15.3,0,1
568,1,2,346,0,24.5,5.7,0.33,0.473684211,0.578947368,16,0,1
569,1,4,65,7,24.6,6.2,0.339,0.473684211,0.578947368,18.3,1,1
570,0,4,296,0,22.9,6.1,0.349,0.473684211,0.578947368,20,1,1
571,1,1,502,1,25.1,9.2,0.424,0.473684211,0.578947368,22,1,0
572,1,3,361,1,40,7,0.273,0.444444444,1.347222222,0.9,0,0
573,1,4,302,6,24.6,5.8,0.304,0.444444444,1.347222222,1.1,0,1
574,1,4,372,0,24.3,12.7,0.273,0.444444444,1.347222222,1.8,0,1
575,1,2,77,7,29.2,5.3,0,0.444444444,1.347222222,2.2,0,0
576,1,3,586,0,23.5,5.6,0.401,0.444444444,1.347222222,4.6,0,1
577,0,2,226,1,24,4.5,0.283,0.444444444,1.347222222,8.7,0,0
578,1,4,87,0,22.6,4.3,0.364,0.444444444,1.347222222,10.5,0,0
579,1,2,441,0,24.7,8,0.25,0.444444444,1.347222222,11,0,0
580,1,1,322,4,25.8,5.8,0.395,0.444444444,1.347222222,6.6,0,1
581,0,4,121,2,23.5,11.3,0.341,0.444444444,1.347222222,11.9,0,0
582,0,1,378,0,23.7,17.2,0.235,0.444444444,1.347222222,12,0,0
583,0,4,430,0,24.1,9.6,0.37,0.444444444,1.347222222,14.3,0,0
584,1,4,128,0,24.4,11.2,0.373,0.444444444,1.347222222,17,0,0
585,1,3,55,0,24.2,7.2,0.358,0.444444444,1.347222222,17.3,0,1
586,0,1,671,0,24.2,5.7,0.366,0.444444444,1.347222222,18.4,1,1
587,0,3,557,0,24.6,7.3,0.369,0.444444444,1.347222222,19,1,0
588,0,3,565,1,23.8,5.9,0.361,0.444444444,1.347222222,19.3,1,1
589,0,2,503,0,22.8,7.5,0.376,0.444444444,1.347222222,19.4,1,0
590,0,3,470,0,22.4,6.1,0.373,0.444444444,1.347222222,21.6,1,0
591,1,1,132,0,24.7,5.8,0.364,0.444444444,1.347222222,22.1,1,0
592,0,1,105,0,22.8,13.4,0.271,0.615384615,0.141025641,5.9,0,1
593,0,3,297,0,23.4,8.6,0.271,0.615384615,0.141025641,16,0,1
594,1,1,500,0,24.5,7.2,0.358,0.615384615,0.141025641,1.6,0,0
595,1,2,436,4,24.9,3.1,0.394,0.615384615,0.141025641,1.9,0,0
596,0,4,274,0,24.8,5.5,0.395,0.615384615,0.141025641,2,0,0
597,0,1,38,1,24.6,2.4,0.276,0.615384615,0.141025641,2.4,0,0
598,1,2,191,0,22,9.2,0.373,0.615384615,0.141025641,2.7,0,0
599,0,2,6,10,24.6,4.1,0.33,0.615384615,0.141025641,3.1,0,0
600,1,3,144,0,22.8,6.8,0.341,0.615384615,0.141025641,3.4,0,0
601,1,2,504,0,24.8,5.8,0.316,0.615384615,0.141025641,4,0,0
602,0,1,13,0,28.8,9.3,0.416,0.615384615,0.141025641,4.5,0,1
603,0,3,178,0,24.1,2.5,0.409,0.615384615,0.141025641,4.7,0,0
604,0,2,648,0,25.2,6.5,0.33,0.615384615,0.141025641,5.7,0,1
605,1,2,505,0,23.1,3.3,0.342,0.615384615,0.141025641,5.7,0,1
606,1,1,151,0,20,1.8,0.348,0.615384615,0.141025641,5.9,0,0
607,0,3,443,0,21.7,0.9,0.472,0.615384615,0.141025641,6,0,1
608,1,4,364,6,25.3,3.4,0.281,0.615384615,0.141025641,6,0,0
609,0,1,62,0,27.8,10.9,0.379,0.615384615,0.141025641,6.2,0,0
610,0,3,610,0,24.7,2.5,0.395,0.615384615,0.141025641,6.3,0,1
611,1,3,33,17,25.5,4,0.366,0.615384615,0.141025641,6.5,0,1
612,0,2,361,0,24.4,3.8,0.417,0.615384615,0.141025641,6.7,0,1
613,0,4,49,0,22.7,3.4,0.417,0.615384615,0.141025641,6.7,0,0
614,1,2,683,0,22.5,3.3,0.418,0.615384615,0.141025641,6.7,0,0
615,1,2,507,0,26.5,5.1,0.394,0.615384615,0.141025641,6.9,0,0
616,1,3,174,3,25.4,4.2,0.402,0.615384615,0.141025641,7.1,0,0
617,1,3,133,0,24.6,3.9,0.427,0.615384615,0.141025641,7.6,0,0
618,1,2,380,0,24.8,5.3,0.364,0.615384615,0.141025641,7.6,0,1
619,1,2,17,0,23.1,14.2,0.32,0.615384615,0.141025641,7.9,0,0
620,1,4,301,0,22.7,4.8,0.316,0.615384615,0.141025641,8,0,0
621,0,2,323,0,24.1,4.4,0.395,0.615384615,0.141025641,8,0,1
622,1,3,96,0,22.7,4.5,0.316,0.615384615,0.141025641,8.3,0,0
623,1,4,537,1,25.2,4.2,0.401,0.615384615,0.141025641,1.6,0,0
624,0,4,207,0,24.8,2.6,0.472,0.615384615,0.141025641,8.5,0,0
625,0,4,557,0,24.6,8.2,0.401,0.615384615,0.141025641,9.1,0,0
626,0,4,162,0,23.7,9.7,0.364,0.615384615,0.141025641,8.8,0,0
627,0,4,548,0,21.6,7.1,0.417,0.615384615,0.141025641,9,0,0
628,1,2,472,1,24.4,5.9,0.394,0.615384615,0.141025641,9.7,0,0
629,1,1,682,0,25.4,4.6,0.377,0.615384615,0.141025641,2.8,0,1
630,0,4,502,0,25.9,4.2,0.347,0.615384615,0.141025641,10,0,0
631,0,2,415,0,25,4.3,0.377,0.615384615,0.141025641,8.3,0,1
632,0,1,137,0,25.1,5.5,0.345,0.615384615,0.141025641,10,0,1
633,1,4,633,0,22.9,4.1,0.418,0.615384615,0.141025641,10.2,0,1
634,0,1,176,0,23.6,6.7,0.401,0.615384615,0.141025641,10.4,0,1
635,1,4,565,0,24.3,6.5,0.419,0.615384615,0.141025641,10.9,0,0
636,1,4,413,0,24.3,5,0.402,0.615384615,0.141025641,10.9,0,0
637,0,1,496,0,22.4,5.7,0.407,0.615384615,0.141025641,10.9,0,1
638,0,3,639,0,22.6,3.3,0.409,0.615384615,0.141025641,11.2,0,0
639,0,2,453,0,25.6,4.9,0.361,0.615384615,0.141025641,11.4,0,1
640,1,2,573,0,23.1,5.9,0.235,0.615384615,0.141025641,11.5,0,0
641,0,2,656,0,25,10,0.19,0.615384615,0.141025641,11.6,0,0
642,0,4,528,0,24.5,4.2,0.378,0.615384615,0.141025641,11.7,0,0
643,0,4,486,0,25.7,6.6,0.345,0.615384615,0.141025641,11.8,0,0
644,1,3,280,0,24.3,5,0.373,0.615384615,0.141025641,11.9,0,0
645,1,2,52,0,23.7,5.2,0.427,0.615384615,0.141025641,11.9,0,1
646,0,4,314,0,24.4,10.9,0.34,0.615384615,0.141025641,11.9,0,1
647,0,4,438,1,24.9,2.4,0.472,0.615384615,0.141025641,12,0,1
648,0,2,571,0,24.7,8.4,0.451,0.615384615,0.141025641,12,0,1
649,1,2,138,0,22.6,6.7,0.361,0.615384615,0.141025641,12.1,0,0
650,1,1,609,0,26.6,5.6,0.395,0.615384615,0.141025641,23.3,1,0
651,1,4,564,1,23.1,2.9,0.415,0.615384615,0.141025641,12.4,0,0
652,1,3,219,0,21.9,8,0.348,0.615384615,0.141025641,12.6,0,1
653,1,2,527,0,23.9,5.9,0.345,0.615384615,0.141025641,12.6,0,0
654,0,2,606,0,25.2,7.6,0.415,0.615384615,0.141025641,12.6,0,1
655,1,2,684,1,22.6,10.4,0.407,0.615384615,0.141025641,12.6,0,1
656,0,2,608,0,24.2,6,0.419,0.615384615,0.141025641,13.3,0,1
657,0,2,500,0,24.6,6.1,0.351,0.615384615,0.141025641,13.7,0,0
658,0,2,674,5,22.9,5.5,0.4,0.615384615,0.141025641,13.7,0,0
659,1,4,594,0,22.7,9.7,0.36,0.615384615,0.141025641,13.7,0,0
660,0,4,550,0,24.7,6.9,0.341,0.615384615,0.141025641,13.8,0,0
661,0,3,257,0,23.6,8.3,0.352,0.615384615,0.141025641,14,0,0
662,1,1,49,8,24.9,4.2,0.366,0.615384615,0.141025641,14.1,0,0
663,0,3,136,0,24.2,6.9,0.419,0.615384615,0.141025641,14.3,0,0
664,0,2,401,0,22.8,4.5,0.36,0.615384615,0.141025641,14.5,0,1
665,0,2,45,0,24.3,4.6,0.395,0.615384615,0.141025641,14.7,0,1
666,1,3,538,2,25.3,10.2,0.379,0.615384615,0.141025641,14.7,0,0
667,0,3,687,0,29,4.7,0.472,0.615384615,0.141025641,14.9,0,0
668,0,2,405,0,23.3,6.3,0.4,0.615384615,0.141025641,14.9,0,1
669,1,1,191,0,25.2,3.7,0.37,0.615384615,0.141025641,15,0,0
670,1,1,81,0,24.6,4.8,0.429,0.615384615,0.141025641,15.4,0,0
671,1,4,540,0,25.1,3.3,0.364,0.615384615,0.141025641,15.5,0,0
